timestamp,entity_type,entity_name,cpu_millicores,memory_mib
2026-09-22 09:15:55,pod,coordinator-64984cccbc-qwjpv,7.0,183.0
2026-09-22 09:15:55,pod,fedroom-clients-0-ggn2c,94.0,424.0
2026-09-22 09:15:55,pod,fedroom-clients-1-4qbzv,46.0,421.0
2026-09-22 09:15:55,pod,fedroom-clients-3-rvcfd,5.0,427.0
2026-09-22 09:15:55,pod,minio-669c7f68f7-czvtl,3.0,122.0
2026-09-22 09:15:55,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:15:58,node,fedroom-cluster-control-plane,87.0,1341.0
2026-09-22 09:15:58,node,fedroom-cluster-worker,41.0,3999.0
2026-09-22 09:15:58,node,fedroom-cluster-worker2,91.0,1662.0
2026-09-22 09:15:58,pod,coordinator-64984cccbc-qwjpv,7.0,183.0
2026-09-22 09:15:58,pod,minio-669c7f68f7-czvtl,3.0,122.0
2026-09-22 09:15:58,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:01,node,fedroom-cluster-control-plane,87.0,1341.0
2026-09-22 09:16:01,node,fedroom-cluster-worker,41.0,3999.0
2026-09-22 09:16:01,node,fedroom-cluster-worker2,91.0,1662.0
2026-09-22 09:16:01,pod,coordinator-64984cccbc-qwjpv,7.0,183.0
2026-09-22 09:16:01,pod,minio-669c7f68f7-czvtl,3.0,122.0
2026-09-22 09:16:01,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:04,node,fedroom-cluster-control-plane,127.0,1341.0
2026-09-22 09:16:04,node,fedroom-cluster-worker,258.0,3335.0
2026-09-22 09:16:04,node,fedroom-cluster-worker2,228.0,996.0
2026-09-22 09:16:04,pod,coordinator-64984cccbc-qwjpv,9.0,184.0
2026-09-22 09:16:04,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:04,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:07,node,fedroom-cluster-control-plane,127.0,1341.0
2026-09-22 09:16:07,node,fedroom-cluster-worker,258.0,3335.0
2026-09-22 09:16:07,node,fedroom-cluster-worker2,228.0,996.0
2026-09-22 09:16:07,pod,coordinator-64984cccbc-qwjpv,9.0,184.0
2026-09-22 09:16:07,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:07,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:10,node,fedroom-cluster-control-plane,127.0,1341.0
2026-09-22 09:16:10,node,fedroom-cluster-worker,258.0,3335.0
2026-09-22 09:16:10,node,fedroom-cluster-worker2,228.0,996.0
2026-09-22 09:16:10,pod,coordinator-64984cccbc-qwjpv,9.0,184.0
2026-09-22 09:16:10,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:10,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:13,node,fedroom-cluster-control-plane,127.0,1341.0
2026-09-22 09:16:13,node,fedroom-cluster-worker,258.0,3335.0
2026-09-22 09:16:13,node,fedroom-cluster-worker2,228.0,996.0
2026-09-22 09:16:13,pod,coordinator-64984cccbc-qwjpv,9.0,184.0
2026-09-22 09:16:13,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:13,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:17,node,fedroom-cluster-control-plane,127.0,1341.0
2026-09-22 09:16:17,node,fedroom-cluster-worker,258.0,3335.0
2026-09-22 09:16:17,node,fedroom-cluster-worker2,228.0,996.0
2026-09-22 09:16:17,pod,coordinator-64984cccbc-qwjpv,9.0,184.0
2026-09-22 09:16:17,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:17,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:20,node,fedroom-cluster-control-plane,85.0,1341.0
2026-09-22 09:16:20,node,fedroom-cluster-worker,45.0,3337.0
2026-09-22 09:16:20,node,fedroom-cluster-worker2,20.0,999.0
2026-09-22 09:16:20,pod,coordinator-64984cccbc-qwjpv,11.0,184.0
2026-09-22 09:16:20,pod,fedroom-clients-0-nkh5d,31.0,28.0
2026-09-22 09:16:20,pod,fedroom-clients-1-xzfhn,33.0,25.0
2026-09-22 09:16:20,pod,fedroom-clients-2-dhz6c,34.0,28.0
2026-09-22 09:16:20,pod,fedroom-clients-3-754dh,175.0,200.0
2026-09-22 09:16:20,pod,fedroom-clients-4-x7vdz,139.0,134.0
2026-09-22 09:16:20,pod,fedroom-clients-5-l8nmp,63.0,92.0
2026-09-22 09:16:20,pod,fedroom-clients-6-np4hq,91.0,113.0
2026-09-22 09:16:20,pod,fedroom-clients-7-pm6sr,31.0,25.0
2026-09-22 09:16:20,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:20,pod,mlflow-86855856c4-qr2hp,12.0,2145.0
2026-09-22 09:16:23,node,fedroom-cluster-control-plane,85.0,1341.0
2026-09-22 09:16:23,node,fedroom-cluster-worker,45.0,3337.0
2026-09-22 09:16:23,node,fedroom-cluster-worker2,20.0,999.0
2026-09-22 09:16:23,pod,coordinator-64984cccbc-qwjpv,11.0,184.0
2026-09-22 09:16:23,pod,fedroom-clients-0-nkh5d,31.0,28.0
2026-09-22 09:16:23,pod,fedroom-clients-1-xzfhn,33.0,25.0
2026-09-22 09:16:23,pod,fedroom-clients-2-dhz6c,34.0,28.0
2026-09-22 09:16:23,pod,fedroom-clients-3-754dh,175.0,200.0
2026-09-22 09:16:23,pod,fedroom-clients-4-x7vdz,139.0,134.0
2026-09-22 09:16:23,pod,fedroom-clients-5-l8nmp,63.0,92.0
2026-09-22 09:16:23,pod,fedroom-clients-6-np4hq,91.0,113.0
2026-09-22 09:16:23,pod,fedroom-clients-7-pm6sr,31.0,25.0
2026-09-22 09:16:23,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:23,pod,mlflow-86855856c4-qr2hp,12.0,2145.0
2026-09-22 09:16:26,node,fedroom-cluster-control-plane,85.0,1341.0
2026-09-22 09:16:26,node,fedroom-cluster-worker,45.0,3337.0
2026-09-22 09:16:26,node,fedroom-cluster-worker2,20.0,999.0
2026-09-22 09:16:26,pod,coordinator-64984cccbc-qwjpv,11.0,184.0
2026-09-22 09:16:26,pod,fedroom-clients-0-nkh5d,31.0,28.0
2026-09-22 09:16:26,pod,fedroom-clients-1-xzfhn,33.0,25.0
2026-09-22 09:16:26,pod,fedroom-clients-2-dhz6c,34.0,28.0
2026-09-22 09:16:26,pod,fedroom-clients-3-754dh,175.0,200.0
2026-09-22 09:16:26,pod,fedroom-clients-4-x7vdz,139.0,134.0
2026-09-22 09:16:26,pod,fedroom-clients-5-l8nmp,63.0,92.0
2026-09-22 09:16:26,pod,fedroom-clients-6-np4hq,91.0,113.0
2026-09-22 09:16:26,pod,fedroom-clients-7-pm6sr,31.0,25.0
2026-09-22 09:16:26,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:26,pod,mlflow-86855856c4-qr2hp,12.0,2145.0
2026-09-22 09:16:29,node,fedroom-cluster-control-plane,85.0,1341.0
2026-09-22 09:16:29,node,fedroom-cluster-worker,45.0,3337.0
2026-09-22 09:16:29,node,fedroom-cluster-worker2,20.0,999.0
2026-09-22 09:16:29,pod,coordinator-64984cccbc-qwjpv,11.0,184.0
2026-09-22 09:16:29,pod,fedroom-clients-0-nkh5d,31.0,28.0
2026-09-22 09:16:29,pod,fedroom-clients-1-xzfhn,33.0,25.0
2026-09-22 09:16:29,pod,fedroom-clients-2-dhz6c,34.0,28.0
2026-09-22 09:16:29,pod,fedroom-clients-3-754dh,175.0,200.0
2026-09-22 09:16:29,pod,fedroom-clients-4-x7vdz,139.0,134.0
2026-09-22 09:16:29,pod,fedroom-clients-5-l8nmp,63.0,92.0
2026-09-22 09:16:29,pod,fedroom-clients-6-np4hq,91.0,113.0
2026-09-22 09:16:29,pod,fedroom-clients-7-pm6sr,31.0,25.0
2026-09-22 09:16:29,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:29,pod,mlflow-86855856c4-qr2hp,12.0,2145.0
2026-09-22 09:16:32,node,fedroom-cluster-control-plane,85.0,1341.0
2026-09-22 09:16:32,node,fedroom-cluster-worker,45.0,3337.0
2026-09-22 09:16:32,node,fedroom-cluster-worker2,20.0,999.0
2026-09-22 09:16:32,pod,coordinator-64984cccbc-qwjpv,11.0,184.0
2026-09-22 09:16:32,pod,fedroom-clients-0-nkh5d,31.0,28.0
2026-09-22 09:16:32,pod,fedroom-clients-1-xzfhn,33.0,25.0
2026-09-22 09:16:32,pod,fedroom-clients-2-dhz6c,34.0,28.0
2026-09-22 09:16:32,pod,fedroom-clients-3-754dh,175.0,200.0
2026-09-22 09:16:32,pod,fedroom-clients-4-x7vdz,139.0,134.0
2026-09-22 09:16:32,pod,fedroom-clients-5-l8nmp,63.0,92.0
2026-09-22 09:16:32,pod,fedroom-clients-6-np4hq,91.0,113.0
2026-09-22 09:16:32,pod,fedroom-clients-7-pm6sr,31.0,25.0
2026-09-22 09:16:32,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:32,pod,mlflow-86855856c4-qr2hp,12.0,2145.0
2026-09-22 09:16:35,node,fedroom-cluster-control-plane,86.0,1343.0
2026-09-22 09:16:35,node,fedroom-cluster-worker,535.0,4034.0
2026-09-22 09:16:35,node,fedroom-cluster-worker2,517.0,1699.0
2026-09-22 09:16:35,pod,coordinator-64984cccbc-qwjpv,5.0,184.0
2026-09-22 09:16:35,pod,fedroom-clients-0-nkh5d,169.0,203.0
2026-09-22 09:16:35,pod,fedroom-clients-1-xzfhn,107.0,200.0
2026-09-22 09:16:35,pod,fedroom-clients-2-dhz6c,214.0,203.0
2026-09-22 09:16:35,pod,fedroom-clients-3-754dh,175.0,200.0
2026-09-22 09:16:35,pod,fedroom-clients-4-x7vdz,92.0,199.0
2026-09-22 09:16:35,pod,fedroom-clients-5-l8nmp,120.0,200.0
2026-09-22 09:16:35,pod,fedroom-clients-6-np4hq,94.0,199.0
2026-09-22 09:16:35,pod,fedroom-clients-7-pm6sr,151.0,199.0
2026-09-22 09:16:35,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:35,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:38,node,fedroom-cluster-control-plane,86.0,1343.0
2026-09-22 09:16:38,node,fedroom-cluster-worker,535.0,4034.0
2026-09-22 09:16:38,node,fedroom-cluster-worker2,517.0,1699.0
2026-09-22 09:16:38,pod,coordinator-64984cccbc-qwjpv,5.0,184.0
2026-09-22 09:16:38,pod,fedroom-clients-0-nkh5d,169.0,203.0
2026-09-22 09:16:38,pod,fedroom-clients-1-xzfhn,107.0,200.0
2026-09-22 09:16:38,pod,fedroom-clients-2-dhz6c,214.0,203.0
2026-09-22 09:16:38,pod,fedroom-clients-3-754dh,175.0,200.0
2026-09-22 09:16:38,pod,fedroom-clients-4-x7vdz,92.0,199.0
2026-09-22 09:16:38,pod,fedroom-clients-5-l8nmp,120.0,200.0
2026-09-22 09:16:38,pod,fedroom-clients-6-np4hq,94.0,199.0
2026-09-22 09:16:38,pod,fedroom-clients-7-pm6sr,151.0,199.0
2026-09-22 09:16:38,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:38,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:41,node,fedroom-cluster-control-plane,86.0,1343.0
2026-09-22 09:16:41,node,fedroom-cluster-worker,535.0,4034.0
2026-09-22 09:16:41,node,fedroom-cluster-worker2,517.0,1699.0
2026-09-22 09:16:41,pod,coordinator-64984cccbc-qwjpv,5.0,184.0
2026-09-22 09:16:41,pod,fedroom-clients-0-nkh5d,169.0,203.0
2026-09-22 09:16:41,pod,fedroom-clients-1-xzfhn,107.0,200.0
2026-09-22 09:16:41,pod,fedroom-clients-2-dhz6c,214.0,203.0
2026-09-22 09:16:41,pod,fedroom-clients-3-754dh,175.0,200.0
2026-09-22 09:16:41,pod,fedroom-clients-4-x7vdz,92.0,199.0
2026-09-22 09:16:41,pod,fedroom-clients-5-l8nmp,120.0,200.0
2026-09-22 09:16:41,pod,fedroom-clients-6-np4hq,94.0,199.0
2026-09-22 09:16:41,pod,fedroom-clients-7-pm6sr,151.0,199.0
2026-09-22 09:16:41,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:41,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:45,node,fedroom-cluster-control-plane,86.0,1343.0
2026-09-22 09:16:45,node,fedroom-cluster-worker,535.0,4034.0
2026-09-22 09:16:45,node,fedroom-cluster-worker2,517.0,1699.0
2026-09-22 09:16:45,pod,coordinator-64984cccbc-qwjpv,5.0,184.0
2026-09-22 09:16:45,pod,fedroom-clients-0-nkh5d,169.0,203.0
2026-09-22 09:16:45,pod,fedroom-clients-1-xzfhn,107.0,200.0
2026-09-22 09:16:45,pod,fedroom-clients-2-dhz6c,214.0,203.0
2026-09-22 09:16:45,pod,fedroom-clients-3-754dh,175.0,200.0
2026-09-22 09:16:45,pod,fedroom-clients-4-x7vdz,92.0,199.0
2026-09-22 09:16:45,pod,fedroom-clients-5-l8nmp,120.0,200.0
2026-09-22 09:16:45,pod,fedroom-clients-6-np4hq,94.0,199.0
2026-09-22 09:16:45,pod,fedroom-clients-7-pm6sr,151.0,199.0
2026-09-22 09:16:45,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:45,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:48,node,fedroom-cluster-control-plane,86.0,1343.0
2026-09-22 09:16:48,node,fedroom-cluster-worker,535.0,4034.0
2026-09-22 09:16:48,node,fedroom-cluster-worker2,517.0,1699.0
2026-09-22 09:16:48,pod,coordinator-64984cccbc-qwjpv,5.0,184.0
2026-09-22 09:16:48,pod,fedroom-clients-0-nkh5d,169.0,203.0
2026-09-22 09:16:48,pod,fedroom-clients-1-xzfhn,107.0,200.0
2026-09-22 09:16:48,pod,fedroom-clients-2-dhz6c,214.0,203.0
2026-09-22 09:16:48,pod,fedroom-clients-3-754dh,175.0,200.0
2026-09-22 09:16:48,pod,fedroom-clients-4-x7vdz,92.0,199.0
2026-09-22 09:16:48,pod,fedroom-clients-5-l8nmp,120.0,200.0
2026-09-22 09:16:48,pod,fedroom-clients-6-np4hq,94.0,199.0
2026-09-22 09:16:48,pod,fedroom-clients-7-pm6sr,151.0,199.0
2026-09-22 09:16:48,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:48,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:51,node,fedroom-cluster-control-plane,81.0,1342.0
2026-09-22 09:16:51,node,fedroom-cluster-worker,61.0,4036.0
2026-09-22 09:16:51,node,fedroom-cluster-worker2,58.0,1701.0
2026-09-22 09:16:51,pod,coordinator-64984cccbc-qwjpv,3.0,184.0
2026-09-22 09:16:51,pod,fedroom-clients-0-nkh5d,4.0,203.0
2026-09-22 09:16:51,pod,fedroom-clients-1-xzfhn,107.0,200.0
2026-09-22 09:16:51,pod,fedroom-clients-2-dhz6c,6.0,203.0
2026-09-22 09:16:51,pod,fedroom-clients-3-754dh,4.0,200.0
2026-09-22 09:16:51,pod,fedroom-clients-4-x7vdz,5.0,199.0
2026-09-22 09:16:51,pod,fedroom-clients-5-l8nmp,11.0,200.0
2026-09-22 09:16:51,pod,fedroom-clients-6-np4hq,4.0,200.0
2026-09-22 09:16:51,pod,fedroom-clients-7-pm6sr,6.0,200.0
2026-09-22 09:16:51,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:51,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:54,node,fedroom-cluster-control-plane,81.0,1342.0
2026-09-22 09:16:54,node,fedroom-cluster-worker,61.0,4036.0
2026-09-22 09:16:54,node,fedroom-cluster-worker2,58.0,1701.0
2026-09-22 09:16:54,pod,coordinator-64984cccbc-qwjpv,3.0,184.0
2026-09-22 09:16:54,pod,fedroom-clients-0-nkh5d,4.0,203.0
2026-09-22 09:16:54,pod,fedroom-clients-1-xzfhn,107.0,200.0
2026-09-22 09:16:54,pod,fedroom-clients-2-dhz6c,6.0,203.0
2026-09-22 09:16:54,pod,fedroom-clients-3-754dh,4.0,200.0
2026-09-22 09:16:54,pod,fedroom-clients-4-x7vdz,5.0,199.0
2026-09-22 09:16:54,pod,fedroom-clients-5-l8nmp,11.0,200.0
2026-09-22 09:16:54,pod,fedroom-clients-6-np4hq,4.0,200.0
2026-09-22 09:16:54,pod,fedroom-clients-7-pm6sr,6.0,200.0
2026-09-22 09:16:54,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:54,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:16:57,node,fedroom-cluster-control-plane,81.0,1342.0
2026-09-22 09:16:57,node,fedroom-cluster-worker,61.0,4036.0
2026-09-22 09:16:57,node,fedroom-cluster-worker2,58.0,1701.0
2026-09-22 09:16:57,pod,coordinator-64984cccbc-qwjpv,3.0,184.0
2026-09-22 09:16:57,pod,fedroom-clients-0-nkh5d,4.0,203.0
2026-09-22 09:16:57,pod,fedroom-clients-1-xzfhn,107.0,200.0
2026-09-22 09:16:57,pod,fedroom-clients-2-dhz6c,6.0,203.0
2026-09-22 09:16:57,pod,fedroom-clients-3-754dh,4.0,200.0
2026-09-22 09:16:57,pod,fedroom-clients-4-x7vdz,5.0,199.0
2026-09-22 09:16:57,pod,fedroom-clients-5-l8nmp,11.0,200.0
2026-09-22 09:16:57,pod,fedroom-clients-6-np4hq,4.0,200.0
2026-09-22 09:16:57,pod,fedroom-clients-7-pm6sr,6.0,200.0
2026-09-22 09:16:57,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:16:57,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:17:00,node,fedroom-cluster-control-plane,81.0,1342.0
2026-09-22 09:17:00,node,fedroom-cluster-worker,61.0,4036.0
2026-09-22 09:17:00,node,fedroom-cluster-worker2,58.0,1701.0
2026-09-22 09:17:00,pod,coordinator-64984cccbc-qwjpv,3.0,184.0
2026-09-22 09:17:00,pod,fedroom-clients-0-nkh5d,4.0,203.0
2026-09-22 09:17:00,pod,fedroom-clients-1-xzfhn,107.0,200.0
2026-09-22 09:17:00,pod,fedroom-clients-2-dhz6c,6.0,203.0
2026-09-22 09:17:00,pod,fedroom-clients-3-754dh,4.0,200.0
2026-09-22 09:17:00,pod,fedroom-clients-4-x7vdz,5.0,199.0
2026-09-22 09:17:00,pod,fedroom-clients-5-l8nmp,11.0,200.0
2026-09-22 09:17:00,pod,fedroom-clients-6-np4hq,4.0,200.0
2026-09-22 09:17:00,pod,fedroom-clients-7-pm6sr,6.0,200.0
2026-09-22 09:17:00,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:17:00,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:17:03,node,fedroom-cluster-control-plane,81.0,1342.0
2026-09-22 09:17:03,node,fedroom-cluster-worker,61.0,4036.0
2026-09-22 09:17:03,node,fedroom-cluster-worker2,58.0,1701.0
2026-09-22 09:17:03,pod,coordinator-64984cccbc-qwjpv,3.0,184.0
2026-09-22 09:17:03,pod,fedroom-clients-0-nkh5d,4.0,203.0
2026-09-22 09:17:03,pod,fedroom-clients-1-xzfhn,107.0,200.0
2026-09-22 09:17:03,pod,fedroom-clients-2-dhz6c,6.0,203.0
2026-09-22 09:17:03,pod,fedroom-clients-3-754dh,4.0,200.0
2026-09-22 09:17:03,pod,fedroom-clients-4-x7vdz,5.0,199.0
2026-09-22 09:17:03,pod,fedroom-clients-5-l8nmp,11.0,200.0
2026-09-22 09:17:03,pod,fedroom-clients-6-np4hq,4.0,200.0
2026-09-22 09:17:03,pod,fedroom-clients-7-pm6sr,6.0,200.0
2026-09-22 09:17:03,pod,minio-669c7f68f7-czvtl,1.0,122.0
2026-09-22 09:17:03,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:17:06,node,fedroom-cluster-control-plane,83.0,1341.0
2026-09-22 09:17:06,node,fedroom-cluster-worker,85.0,3972.0
2026-09-22 09:17:06,node,fedroom-cluster-worker2,58.0,1637.0
2026-09-22 09:17:06,pod,coordinator-64984cccbc-qwjpv,3.0,184.0
2026-09-22 09:17:06,pod,fedroom-clients-0-nkh5d,8.0,203.0
2026-09-22 09:17:06,pod,fedroom-clients-1-xzfhn,5.0,200.0
2026-09-22 09:17:06,pod,fedroom-clients-2-dhz6c,7.0,204.0
2026-09-22 09:17:06,pod,fedroom-clients-3-754dh,10.0,200.0
2026-09-22 09:17:06,pod,fedroom-clients-4-x7vdz,6.0,200.0
2026-09-22 09:17:06,pod,fedroom-clients-5-l8nmp,7.0,200.0
2026-09-22 09:17:06,pod,fedroom-clients-6-np4hq,4.0,200.0
2026-09-22 09:17:06,pod,fedroom-clients-7-pm6sr,7.0,200.0
2026-09-22 09:17:06,pod,minio-669c7f68f7-czvtl,4.0,122.0
2026-09-22 09:17:06,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:17:09,node,fedroom-cluster-control-plane,83.0,1341.0
2026-09-22 09:17:09,node,fedroom-cluster-worker,85.0,3972.0
2026-09-22 09:17:09,node,fedroom-cluster-worker2,58.0,1637.0
2026-09-22 09:17:09,pod,coordinator-64984cccbc-qwjpv,3.0,184.0
2026-09-22 09:17:09,pod,fedroom-clients-0-nkh5d,8.0,203.0
2026-09-22 09:17:09,pod,fedroom-clients-1-xzfhn,5.0,200.0
2026-09-22 09:17:09,pod,fedroom-clients-2-dhz6c,7.0,204.0
2026-09-22 09:17:09,pod,fedroom-clients-3-754dh,10.0,200.0
2026-09-22 09:17:09,pod,fedroom-clients-4-x7vdz,6.0,200.0
2026-09-22 09:17:09,pod,fedroom-clients-5-l8nmp,7.0,200.0
2026-09-22 09:17:09,pod,fedroom-clients-6-np4hq,4.0,200.0
2026-09-22 09:17:09,pod,fedroom-clients-7-pm6sr,7.0,200.0
2026-09-22 09:17:09,pod,minio-669c7f68f7-czvtl,4.0,122.0
2026-09-22 09:17:09,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:17:12,node,fedroom-cluster-control-plane,83.0,1341.0
2026-09-22 09:17:12,node,fedroom-cluster-worker,85.0,3972.0
2026-09-22 09:17:12,node,fedroom-cluster-worker2,58.0,1637.0
2026-09-22 09:17:12,pod,coordinator-64984cccbc-qwjpv,3.0,184.0
2026-09-22 09:17:12,pod,fedroom-clients-0-nkh5d,8.0,203.0
2026-09-22 09:17:12,pod,fedroom-clients-1-xzfhn,5.0,200.0
2026-09-22 09:17:12,pod,fedroom-clients-2-dhz6c,7.0,204.0
2026-09-22 09:17:12,pod,fedroom-clients-3-754dh,10.0,200.0
2026-09-22 09:17:12,pod,fedroom-clients-4-x7vdz,6.0,200.0
2026-09-22 09:17:12,pod,fedroom-clients-5-l8nmp,7.0,200.0
2026-09-22 09:17:12,pod,fedroom-clients-6-np4hq,4.0,200.0
2026-09-22 09:17:12,pod,fedroom-clients-7-pm6sr,7.0,200.0
2026-09-22 09:17:12,pod,minio-669c7f68f7-czvtl,4.0,122.0
2026-09-22 09:17:12,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:17:16,node,fedroom-cluster-control-plane,83.0,1341.0
2026-09-22 09:17:16,node,fedroom-cluster-worker,85.0,3972.0
2026-09-22 09:17:16,node,fedroom-cluster-worker2,58.0,1637.0
2026-09-22 09:17:16,pod,coordinator-64984cccbc-qwjpv,3.0,184.0
2026-09-22 09:17:16,pod,fedroom-clients-0-nkh5d,8.0,203.0
2026-09-22 09:17:16,pod,fedroom-clients-1-xzfhn,5.0,200.0
2026-09-22 09:17:16,pod,fedroom-clients-2-dhz6c,7.0,204.0
2026-09-22 09:17:16,pod,fedroom-clients-3-754dh,10.0,200.0
2026-09-22 09:17:16,pod,fedroom-clients-4-x7vdz,6.0,200.0
2026-09-22 09:17:16,pod,fedroom-clients-5-l8nmp,7.0,200.0
2026-09-22 09:17:16,pod,fedroom-clients-6-np4hq,4.0,200.0
2026-09-22 09:17:16,pod,fedroom-clients-7-pm6sr,7.0,200.0
2026-09-22 09:17:16,pod,minio-669c7f68f7-czvtl,4.0,122.0
2026-09-22 09:17:16,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:17:19,node,fedroom-cluster-control-plane,83.0,1341.0
2026-09-22 09:17:19,node,fedroom-cluster-worker,85.0,3972.0
2026-09-22 09:17:19,node,fedroom-cluster-worker2,58.0,1637.0
2026-09-22 09:17:19,pod,coordinator-64984cccbc-qwjpv,3.0,184.0
2026-09-22 09:17:19,pod,fedroom-clients-0-nkh5d,8.0,203.0
2026-09-22 09:17:19,pod,fedroom-clients-1-xzfhn,5.0,200.0
2026-09-22 09:17:19,pod,fedroom-clients-2-dhz6c,7.0,204.0
2026-09-22 09:17:19,pod,fedroom-clients-3-754dh,10.0,200.0
2026-09-22 09:17:19,pod,fedroom-clients-4-x7vdz,6.0,200.0
2026-09-22 09:17:19,pod,fedroom-clients-5-l8nmp,7.0,200.0
2026-09-22 09:17:19,pod,fedroom-clients-6-np4hq,4.0,200.0
2026-09-22 09:17:19,pod,fedroom-clients-7-pm6sr,7.0,200.0
2026-09-22 09:17:19,pod,minio-669c7f68f7-czvtl,4.0,122.0
2026-09-22 09:17:19,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:17:22,node,fedroom-cluster-control-plane,82.0,1341.0
2026-09-22 09:17:22,node,fedroom-cluster-worker,79.0,3975.0
2026-09-22 09:17:22,node,fedroom-cluster-worker2,82.0,1663.0
2026-09-22 09:17:22,pod,coordinator-64984cccbc-qwjpv,3.0,184.0
2026-09-22 09:17:22,pod,fedroom-clients-0-nkh5d,8.0,203.0
2026-09-22 09:17:22,pod,fedroom-clients-1-xzfhn,5.0,200.0
2026-09-22 09:17:22,pod,fedroom-clients-2-dhz6c,6.0,203.0
2026-09-22 09:17:22,pod,fedroom-clients-3-754dh,10.0,200.0
2026-09-22 09:17:22,pod,fedroom-clients-4-x7vdz,6.0,200.0
2026-09-22 09:17:22,pod,fedroom-clients-5-l8nmp,30.0,235.0
2026-09-22 09:17:22,pod,fedroom-clients-6-np4hq,7.0,200.0
2026-09-22 09:17:22,pod,fedroom-clients-7-pm6sr,8.0,200.0
2026-09-22 09:17:22,pod,minio-669c7f68f7-czvtl,1.0,123.0
2026-09-22 09:17:22,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:17:25,node,fedroom-cluster-control-plane,82.0,1341.0
2026-09-22 09:17:25,node,fedroom-cluster-worker,79.0,3975.0
2026-09-22 09:17:25,node,fedroom-cluster-worker2,82.0,1663.0
2026-09-22 09:17:25,pod,coordinator-64984cccbc-qwjpv,3.0,184.0
2026-09-22 09:17:25,pod,fedroom-clients-0-nkh5d,8.0,203.0
2026-09-22 09:17:25,pod,fedroom-clients-1-xzfhn,5.0,200.0
2026-09-22 09:17:25,pod,fedroom-clients-2-dhz6c,6.0,203.0
2026-09-22 09:17:25,pod,fedroom-clients-3-754dh,10.0,200.0
2026-09-22 09:17:25,pod,fedroom-clients-4-x7vdz,6.0,200.0
2026-09-22 09:17:25,pod,fedroom-clients-5-l8nmp,30.0,235.0
2026-09-22 09:17:25,pod,fedroom-clients-6-np4hq,7.0,200.0
2026-09-22 09:17:25,pod,fedroom-clients-7-pm6sr,8.0,200.0
